YearMonth,District,PowerUsage_100M_kWh,StationName,MeanTemp,SunshineHrs,Temp_Diff,Power_Diff
202104,新市,5.3472,Tainan,24.6,222.3,2.200000000000003,-0.07310000000000016
202105,新市,5.747,Tainan,29,288.9,4.399999999999999,0.39979999999999993
202106,新市,5.6094,Tainan,28.3,151.7,-0.6999999999999993,-0.13759999999999994
202107,新市,5.8813,Tainan,29.1,199.9,0.8000000000000007,0.2719000000000005
202108,新市,5.8423,Tainan,28.4,172.5,-0.7000000000000028,-0.03900000000000059
202109,新市,5.6611,Tainan,29.5,226.1,1.1000000000000014,-0.18119999999999958
202110,新市,5.7573,Tainan,27.3,217.4,-2.1999999999999993,0.09619999999999962
202111,新市,5.4276,Tainan,23.2,199.3,-4.100000000000001,-0.3296999999999999
202112,新市,5.4775,Tainan,19.3,203.5,-3.8999999999999986,0.049900000000000055
202201,新市,5.2474,Tainan,18.5,173.1,-0.8000000000000007,-0.2301000000000002
202202,新市,5.0391,Tainan,17.4,131.8,-1.1000000000000014,-0.20829999999999949
202203,新市,5.5891,Tainan,23,205.9,5.600000000000001,0.5499999999999998
202204,新市,5.4867,Tainan,24.6,231.7,1.6000000000000014,-0.10240000000000027
202205,新市,5.8069,Tainan,25.8,128.3,1.1999999999999993,0.3201999999999998
202206,新市,5.7465,Tainan,29.2,225.4,3.3999999999999986,-0.060399999999999565
202207,新市,5.932,Tainan,29.9,224.2,0.6999999999999993,0.18550000000000022
202208,新市,5.5987,Tainan,29.4,213.6,-0.5,-0.3333000000000004
202209,新市,5.055,Tainan,28.7,191.7,-0.6999999999999993,-0.5437000000000003
202210,新市,5.1494,Tainan,26.5,197.5,-2.1999999999999993,0.09440000000000026
202211,新市,5.1255,Tainan,25.1,186.3,-1.3999999999999986,-0.023900000000000254
202212,新市,5.1058,Tainan,18.6,215,-6.5,-0.019699999999999385
202301,新市,4.9484,Tainan,18,209.8,-0.6000000000000014,-0.15739999999999998
202302,新市,4.6067,Tainan,18.9,195.7,0.8999999999999986,-0.34170000000000034
202303,新市,5.3335,Tainan,21.6,274.6,2.700000000000003,0.7267999999999999
202304,新市,5.2063,Tainan,25.3,221.7,3.6999999999999993,-0.1272000000000002
202305,新市,5.6203,Tainan,27.4,190.7,2.099999999999998,0.4140000000000006
202306,新市,5.5879,Tainan,29.4,208.6,2,-0.032399999999999984
202307,新市,5.8341,Tainan,29.8,221.6,0.40000000000000213,0.24619999999999997
202308,新市,5.867,Tainan,29,151,-0.8000000000000007,0.03289999999999971
202309,新市,5.613,Tainan,28.7,177.3,-0.3000000000000007,-0.25399999999999956
202310,新市,5.6397,Tainan,27.1,186,-1.5999999999999979,0.026699999999999946
202311,新市,5.2897,Tainan,24.1,246.2,-3,-0.35000000000000053
202312,新市,5.2547,Tainan,20.7,153.9,-3.400000000000002,-0.03500000000000014
202401,新市,4.9258,Tainan,18.5,233.3,-2.1999999999999993,-0.32889999999999997
202402,新市,4.5248,Tainan,20.8,220.9,2.3000000000000007,-0.4009999999999998
202403,新市,4.9529,Tainan,22.4,215.5,1.5999999999999979,0.4280999999999997
202404,新市,4.9812,Tainan,27,200.6,4.600000000000001,0.028300000000000658
202405,新市,5.2189,Tainan,27.6,147.4,0.6000000000000014,0.23769999999999936
202406,新市,5.1224,Tainan,29.5,207,1.8999999999999986,-0.09649999999999981
202407,新市,5.2804,Tainan,29.9,233.4,0.3999999999999986,0.15800000000000036
202408,新市,5.2824,Tainan,29.3,216,-0.5999999999999979,0.0019999999999997797
202409,新市,5.0714,Tainan,29.1,181.3,-0.1999999999999993,-0.2110000000000003
202410,新市,5.1763,Tainan,27.1,164.7,-2,0.10490000000000066
202411,新市,4.8378,Tainan,23.7,179.5,-3.400000000000002,-0.3385000000000007
202412,新市,4.8677,Tainan,18.8,171.4,-4.899999999999999,0.029900000000000482
202501,新市,4.6587,Tainan,16.8,174.4,-2,-0.20900000000000052
202502,新市,4.298,Tainan,17.2,132.3,0.3999999999999986,-0.3606999999999996
202503,新市,4.8929,Tainan,21.2,206,4,0.5949
202504,新市,4.7943,Tainan,24.9,190.9,3.6999999999999993,-0.09860000000000024
202505,新市,5.1189,Tainan,28.2,237.8,3.3000000000000007,0.3246000000000002
202506,新市,5.0385,Tainan,29.3,211.2,1.1000000000000014,-0.08040000000000003
202507,新市,5.2564,Tainan,28.7,117.2,-0.6000000000000014,0.2179000000000002
202508,新市,5.3199,Tainan,29.1,214.2,0.40000000000000213,0.06349999999999945
202509,新市,5.1354,Tainan,29.4,192.9,0.29999999999999716,-0.1844999999999999
202510,新市,5.2461,Tainan,28.4,218.4,-1,0.11070000000000046
202511,新市,5.2463,Tainan,23.4,173.6,-5,0.00019999999999953388
202512,新市,4.9976,Tainan,20.5,208.3,-2.8999999999999986,-0.24869999999999948
201601,新竹市,5.7127,Hsinchu,15.6,62.8,NULL,NULL
201602,新竹市,5.2635,Hsinchu,14.5,77.9,-1.0999999999999996,-0.44920000000000027
201603,新竹市,5.8587,Hsinchu,16.7,96.6,2.1999999999999993,0.5952000000000002
201604,新竹市,5.8711,Hsinchu,23.4,89.7,6.699999999999999,0.01240000000000041
201605,新竹市,6.3674,Hsinchu,26.7,157.3,3.3000000000000007,0.49629999999999974
201606,新竹市,6.3247,Hsinchu,29.3,231.8,2.6000000000000014,-0.04269999999999996
201607,新竹市,6.4916,Hsinchu,30.3,297.8,1,0.16690000000000005
201608,新竹市,6.297,Hsinchu,29.4,210.8,-0.9000000000000021,-0.19460000000000033
201609,新竹市,6.4319,Hsinchu,27.9,143.1,-1.5,0.13490000000000002
201610,新竹市,6.4081,Hsinchu,26.8,181.3,-1.0999999999999979,-0.0237999999999996
201611,新竹市,5.9302,Hsinchu,22.3,143.1,-4.5,-0.4779
201612,新竹市,5.8957,Hsinchu,19.5,150.1,-2.8000000000000007,-0.03450000000000042
201701,新竹市,5.6979,Hsinchu,17.7,107.9,-1.8000000000000007,-0.19779999999999998
201702,新竹市,5.1664,Hsinchu,16.3,110.6,-1.3999999999999986,-0.5314999999999994
201703,新竹市,5.8373,Hsinchu,17.7,90.9,1.3999999999999986,0.6708999999999996
201704,新竹市,5.8106,Hsinchu,22.2,148.4,4.5,-0.026699999999999946
201705,新竹市,6.237,Hsinchu,25.7,132.7,3.5,0.4264000000000001
201706,新竹市,6.2452,Hsinchu,28,172.9,2.3000000000000007,0.008199999999999541
201707,新竹市,6.5358,Hsinchu,29.5,252.8,1.5,0.2906000000000004
201708,新竹市,6.5358,Hsinchu,30.3,271.5,0.8000000000000007,0
201709,新竹市,6.4163,Hsinchu,29,201.3,-1.3000000000000007,-0.11950000000000038
201710,新竹市,5.8421,Hsinchu,25.8,192.7,-3.1999999999999993,-0.5741999999999994
201711,新竹市,6.376,Hsinchu,22,83.3,-3.8000000000000007,0.5339
201712,新竹市,5.8344,Hsinchu,17.5,114.3,-4.5,-0.5416000000000007
201801,新竹市,5.7926,Hsinchu,16.3,116.6,-1.1999999999999993,-0.04179999999999939
201802,新竹市,5.8029,Hsinchu,14.6,73,-1.700000000000001,0.010299999999999976
201803,新竹市,5.3888,Hsinchu,19.3,181.6,4.700000000000001,-0.41410000000000036
201804,新竹市,5.9346,Hsinchu,23,140.2,3.6999999999999993,0.5457999999999998
201805,新竹市,6.4995,Hsinchu,27.4,228.4,4.399999999999999,0.5649000000000006
201806,新竹市,6.3721,Hsinchu,28.5,184.6,1.1000000000000014,-0.12740000000000062
201807,新竹市,6.6512,Hsinchu,29.9,229.7,1.3999999999999986,0.27910000000000057
201808,新竹市,6.7083,Hsinchu,29,175.5,-0.8999999999999986,0.05710000000000015
201809,新竹市,6.3413,Hsinchu,27.7,188.9,-1.3000000000000007,-0.367
201810,新竹市,6.2339,Hsinchu,23.6,169.9,-4.099999999999998,-0.10740000000000016
201811,新竹市,6.0154,Hsinchu,22.3,115.8,-1.3000000000000007,-0.21850000000000058
201812,新竹市,5.9406,Hsinchu,19.1,128.8,-3.1999999999999993,-0.07479999999999976
201901,新竹市,5.8489,Hsinchu,17.7,107.8,-1.4000000000000021,-0.09169999999999945
201902,新竹市,5.2713,Hsinchu,18,57,0.3000000000000007,-0.5776000000000003
201903,新竹市,5.9593,Hsinchu,19.3,96.8,1.3000000000000007,0.6879999999999997
201904,新竹市,6.0672,Hsinchu,23.6,147.5,4.300000000000001,0.10789999999999988
201905,新竹市,6.3612,Hsinchu,24.7,100.9,1.0999999999999979,0.2940000000000005
201906,新竹市,6.3626,Hsinchu,28.3,161.2,3.6000000000000014,0.0013999999999994017
201907,新竹市,6.7694,Hsinchu,30.2,236,1.8999999999999986,0.4068000000000005
201908,新竹市,6.75,Hsinchu,29.5,212.7,-0.6999999999999993,-0.019400000000000084
201909,新竹市,6.2991,Hsinchu,27.2,196.1,-2.3000000000000007,-0.45089999999999986
201910,新竹市,6.3714,Hsinchu,25.2,238.6,-2,0.07230000000000025
201911,新竹市,5.9448,Hsinchu,21.8,190.7,-3.3999999999999986,-0.42660000000000053
201912,新竹市,6.0095,Hsinchu,18.3,120.4,-3.5,0.0647000000000002
202001,新竹市,5.8018,Hsinchu,16.7,134.4,-1.6000000000000014,-0.2077
202002,新竹市,5.6915,Hsinchu,17.6,150.7,0.9000000000000021,-0.11030000000000051
202003,新竹市,6.1067,Hsinchu,20,109.6,2.3999999999999986,0.41520000000000046
202004,新竹市,5.9397,Hsinchu,20.5,116.7,0.5,-0.16699999999999982
202005,新竹市,6.5422,Hsinchu,26.6,159.5,6.100000000000001,0.6025
202006,新竹市,6.5399,Hsinchu,29.7,261.5,3.099999999999998,-0.0022999999999999687
202007,新竹市,6.9053,Hsinchu,30.8,256.2,1.1000000000000014,0.36540000000000017
202008,新竹市,6.8687,Hsinchu,29.6,217.2,-1.1999999999999993,-0.036600000000000854
202009,新竹市,6.5197,Hsinchu,27.5,171.8,-2.1000000000000014,-0.3489999999999993
202010,新竹市,6.4421,Hsinchu,24.9,202.3,-2.6000000000000014,-0.07760000000000034
202011,新竹市,8.5563,Hsinchu,23.3,181.7,-1.5999999999999979,2.1142000000000003
202012,新竹市,8.5027,Hsinchu,18,62.4,-5.300000000000001,-0.053599999999999426
202101,新竹市,8.3465,Hsinchu,15.3,148.6,-2.6999999999999993,-0.15620000000000012
202102,新竹市,7.653,Hsinchu,17.9,178.4,2.599999999999998,-0.6935000000000011
202103,新竹市,8.6651,Hsinchu,19.2,139.2,1.3000000000000007,1.012100000000001
202104,新竹市,8.2957,Hsinchu,22.1,131.1,2.900000000000002,-0.3694000000000006
202105,新竹市,9.2446,Hsinchu,27.5,186.7,5.399999999999999,0.9489000000000001
202106,新竹市,8.9917,Hsinchu,28.7,186,1.1999999999999993,-0.25290000000000035
202107,新竹市,9.4199,Hsinchu,29.8,223.2,1.1000000000000014,0.42820000000000036
202108,新竹市,9.3714,Hsinchu,28.6,196.6,-1.1999999999999993,-0.048500000000000654
202109,新竹市,9.1041,Hsinchu,29.3,254,0.6999999999999993,-0.26729999999999876
202110,新竹市,9.1203,Hsinchu,26,165.9,-3.3000000000000007,0.016199999999999548
202111,新竹市,8.3697,Hsinchu,21.1,92.9,-4.899999999999999,-0.7506000000000004
202112,新竹市,8.4501,Hsinchu,17.9,144.1,-3.200000000000003,0.08040000000000092
202201,新竹市,8.2532,Hsinchu,16.9,91.2,-1,-0.19690000000000119
202202,新竹市,7.4591,Hsinchu,15.7,41.3,-1.1999999999999993,-0.7940999999999994
202203,新竹市,8.4878,Hsinchu,20,143,4.300000000000001,1.0286999999999997
202204,新竹市,8.4615,Hsinchu,22.1,140.6,2.1000000000000014,-0.026300000000000878
202205,新竹市,8.9162,Hsinchu,23.4,74.1,1.2999999999999972,0.45470000000000077
202206,新竹市,9.0403,Hsinchu,27.8,159.1,4.400000000000002,0.12410000000000032
202207,新竹市,9.5244,Hsinchu,30.1,269.7,2.3000000000000007,0.48409999999999975
202208,新竹市,9.5042,Hsinchu,29.7,215.1,-0.40000000000000213,-0.020199999999999108
202209,新竹市,8.8915,Hsinchu,27.3,187.1,-2.3999999999999986,-0.6127000000000002
202210,新竹市,8.882,Hsinchu,24.5,162,-2.8000000000000007,-0.009500000000000952
202211,新竹市,8.5082,Hsinchu,23.5,143.7,-1,-0.37379999999999924
202212,新竹市,8.2508,Hsinchu,16.4,106.9,-7.100000000000001,-0.2574000000000005
202301,新竹市,8.2404,Hsinchu,16.3,91.1,-0.09999999999999787,-0.010400000000000631
202302,新竹市,7.2479,Hsinchu,16.3,87,0,-0.9924999999999997
202303,新竹市,8.2609,Hsinchu,19.3,161.9,3,1.013
202304,新竹市,8.2705,Hsinchu,22.1,113.6,2.8000000000000007,0.009600000000000719
202305,新竹市,8.821,Hsinchu,25.4,150.3,3.299999999999997,0.5504999999999995
202306,新竹市,8.9167,Hsinchu,28.7,171.2,3.3000000000000007,0.09570000000000078
202307,新竹市,9.1638,Hsinchu,30.1,223.9,1.4000000000000021,0.24709999999999965
202308,新竹市,9.1937,Hsinchu,29.5,215.3,-0.6000000000000014,0.029899999999999594
202309,新竹市,8.7357,Hsinchu,28.7,194,-0.8000000000000007,-0.4580000000000002
202310,新竹市,8.6746,Hsinchu,25.3,149.4,-3.3999999999999986,-0.06109999999999971
202311,新竹市,8.167,Hsinchu,21.9,192,-3.400000000000002,-0.5076
202312,新竹市,8.1561,Hsinchu,18.4,98.9,-3.5,-0.010899999999999466
202401,新竹市,8.0089,Hsinchu,16.2,125,-2.1999999999999993,-0.14719999999999978
202402,新竹市,7.3722,Hsinchu,17.2,107.6,1,-0.6367000000000003
202403,新竹市,8.1232,Hsinchu,19.2,122.3,2,0.7510000000000003
202404,新竹市,7.9703,Hsinchu,24.7,99.1,5.5,-0.1529000000000007
202405,新竹市,8.6649,Hsinchu,25.3,123.1,0.6000000000000014,0.6945999999999994
202406,新竹市,8.6035,Hsinchu,28.6,146.2,3.3000000000000007,-0.06139999999999901
202407,新竹市,9.0106,Hsinchu,30.3,232.6,1.6999999999999993,0.4070999999999998
202408,新竹市,8.9396,Hsinchu,29.8,249.6,-0.5,-0.07099999999999973
202409,新竹市,8.6841,Hsinchu,29.3,195.4,-0.5,-0.2554999999999996
202410,新竹市,8.6265,Hsinchu,25.9,116.2,-3.400000000000002,-0.05760000000000076
202411,新竹市,8.0585,Hsinchu,22.1,127.5,-3.799999999999997,-0.5679999999999996
202412,新竹市,8.0053,Hsinchu,17.3,100.8,-4.800000000000001,-0.05320000000000036
202501,新竹市,7.7466,Hsinchu,15.7,130.9,-1.6000000000000014,-0.25870000000000015
202502,新竹市,7.1048,Hsinchu,15.8,80.6,0.10000000000000142,-0.6417999999999999
202503,新竹市,8.0625,Hsinchu,18.1,135.5,2.3000000000000007,0.9577
202504,新竹市,7.9992,Hsinchu,22.4,137.1,4.299999999999997,-0.06329999999999991
202505,新竹市,8.5418,Hsinchu,25.8,130.2,3.400000000000002,0.5426000000000002
202506,新竹市,8.5306,Hsinchu,28.8,186.9,3,-0.011200000000000543
202507,新竹市,8.8224,Hsinchu,28.9,135.3,0.09999999999999787,0.2918000000000003
202508,新竹市,8.8927,Hsinchu,29.9,244.8,1,0.07029999999999959
202509,新竹市,8.5871,Hsinchu,29.3,202.4,-0.5999999999999979,-0.3056000000000001
202510,新竹市,8.6714,Hsinchu,27.1,198.9,-2.1999999999999993,0.08430000000000071
202511,新竹市,8.6715,Hsinchu,22,144.7,-5.100000000000001,9.999999999976694E-05
202512,新竹市,8.0576,Hsinchu,19,127.1,-3,-0.6138999999999992
201601,西屯區,3.0236,Taichung,16.8,106.2,NULL,NULL
201602,西屯區,2.7848,Taichung,16.4,100.6,-0.40000000000000213,-0.2387999999999999
201603,西屯區,3.1525,Taichung,18.3,109.8,1.9000000000000021,0.3676999999999997
201604,西屯區,3.1907,Taichung,24.9,131.4,6.599999999999998,0.038200000000000234
201605,西屯區,3.4223,Taichung,27.6,159.8,2.700000000000003,0.2315999999999998
201606,西屯區,3.6054,Taichung,28.8,181.9,1.1999999999999993,0.18310000000000004
201607,西屯區,3.6155,Taichung,29.4,222.1,0.5999999999999979,0.010099999999999998
201608,西屯區,3.8455,Taichung,28.9,152.4,-0.5,0.22999999999999998
201609,西屯區,3.6858,Taichung,27.9,139.6,-1,-0.15969999999999995
201610,西屯區,3.9009,Taichung,27.5,169.3,-0.3999999999999986,0.21510000000000007
201611,西屯區,3.7263,Taichung,23.4,148.2,-4.100000000000001,-0.17459999999999987
201612,西屯區,3.8517,Taichung,20.4,186.9,-3,0.12539999999999996
201701,西屯區,3.8208,Taichung,18.9,196.9,-1.5,-0.030899999999999928
201702,西屯區,3.5285,Taichung,18,135.4,-0.8999999999999986,-0.2923
201703,西屯區,4.0108,Taichung,20.2,146.8,2.1999999999999993,0.4822999999999995
201704,西屯區,4.0157,Taichung,23.2,149.6,3,0.0049000000000001265
201705,西屯區,4.3386,Taichung,26.7,133.1,3.5,0.32289999999999974
201706,西屯區,4.413,Taichung,27.9,144.4,1.1999999999999993,0.07440000000000069
201707,西屯區,4.9617,Taichung,28.7,189.9,0.8000000000000007,0.5487000000000002
201708,西屯區,4.9617,Taichung,29.4,188,0.6999999999999993,0
201709,西屯區,4.9066,Taichung,29.3,195.3,-0.09999999999999787,-0.05510000000000037
201710,西屯區,4.9239,Taichung,26.5,202.1,-2.8000000000000007,0.01729999999999965
201711,西屯區,4.6556,Taichung,23.3,143.8,-3.1999999999999993,-0.2683
201712,西屯區,4.6779,Taichung,18.5,156.7,-4.800000000000001,0.02230000000000043
201801,西屯區,4.7107,Taichung,17.3,127.4,-1.1999999999999993,0.03279999999999994
201802,西屯區,4.1538,Taichung,16.5,117.3,-0.8000000000000007,-0.5568999999999997
201803,西屯區,4.8731,Taichung,20.8,213,4.300000000000001,0.7192999999999996
201804,西屯區,4.8151,Taichung,24.3,155.7,3.5,-0.05799999999999983
201805,西屯區,5.3423,Taichung,28.3,218.8,4,0.5271999999999997
201806,西屯區,5.059,Taichung,28.7,158.9,0.3999999999999986,-0.28329999999999966
201807,西屯區,5.5946,Taichung,28.6,146.1,-0.09999999999999787,0.5355999999999996
201808,西屯區,5.4404,Taichung,27.9,112,-0.7000000000000028,-0.15419999999999945
201809,西屯區,5.2251,Taichung,28.3,203.3,0.40000000000000213,-0.21530000000000005
201810,西屯區,5.201,Taichung,24.9,221.8,-3.400000000000002,-0.024100000000000676
201811,西屯區,4.9764,Taichung,23.4,158.2,-1.5,-0.2245999999999997
201812,西屯區,5.0343,Taichung,20.8,191.3,-2.599999999999998,0.05790000000000006
201901,西屯區,4.9827,Taichung,19.3,172.9,-1.5,-0.051599999999999646
201902,西屯區,4.4357,Taichung,20.5,173.4,1.1999999999999993,-0.5470000000000006
201903,西屯區,5.117,Taichung,21.1,141.6,0.6000000000000014,0.6813000000000002
201904,西屯區,5.2389,Taichung,24.7,169.3,3.599999999999998,0.12190000000000012
201905,西屯區,5.5398,Taichung,25.4,87.2,0.6999999999999993,0.3008999999999995
201906,西屯區,5.5404,Taichung,28.2,123.2,2.8000000000000007,0.000600000000000378
201907,西屯區,5.8802,Taichung,29.4,165.2,1.1999999999999993,0.3398000000000003
201908,西屯區,5.8801,Taichung,28.4,93,-1,-0.00010000000000065512
201909,西屯區,5.5858,Taichung,27.7,150.5,-0.6999999999999993,-0.2942999999999998
201910,西屯區,5.6351,Taichung,26.1,214.2,-1.5999999999999979,0.049300000000000566
201911,西屯區,5.3518,Taichung,23,239.3,-3.1000000000000014,-0.28330000000000055
201912,西屯區,5.4811,Taichung,19.3,204.5,-3.6999999999999993,0.12929999999999975
202001,西屯區,5.4594,Taichung,18,225.1,-1.3000000000000007,-0.021700000000000053
202002,西屯區,5.2647,Taichung,19,212.5,1,-0.1946999999999992
202003,西屯區,5.7612,Taichung,22.3,178,3.3000000000000007,0.4964999999999993
202004,西屯區,5.5501,Taichung,22.2,154.5,-0.10000000000000142,-0.21110000000000007
202005,西屯區,6.0015,Taichung,27.5,167.2,5.300000000000001,0.45140000000000047
202006,西屯區,5.9943,Taichung,29.1,211.9,1.6000000000000014,-0.007200000000000095
202007,西屯區,6.2908,Taichung,29.6,215.1,0.5,0.2965
202008,西屯區,6.2879,Taichung,28.5,174.5,-1.1000000000000014,-0.0029000000000003467
202009,西屯區,6.0516,Taichung,28.1,198.6,-0.3999999999999986,-0.23629999999999995
202010,西屯區,6.0672,Taichung,26.1,220.1,-2,0.015600000000000058
202011,西屯區,5.7979,Taichung,23.9,182.9,-2.200000000000003,-0.26929999999999943
202012,西屯區,5.8355,Taichung,19.5,156.2,-4.399999999999999,0.03759999999999941
202101,西屯區,5.7242,Taichung,16,225.9,-3.5,-0.11129999999999995
202102,西屯區,5.1511,Taichung,19,229.9,3,-0.5731000000000002
202103,西屯區,5.9484,Taichung,21.5,213.1,2.5,0.7973000000000008
202104,西屯區,5.8357,Taichung,23.9,175.7,2.3999999999999986,-0.11270000000000024
202105,西屯區,6.2871,Taichung,28.8,223.8,4.900000000000002,0.4513999999999996
202106,西屯區,6.1282,Taichung,27.8,122.3,-1,-0.15890000000000004
202107,西屯區,6.4456,Taichung,29,179.2,1.1999999999999993,0.3174000000000001
202108,西屯區,6.4309,Taichung,27.8,166.8,-1.1999999999999993,-0.014699999999999491
202109,西屯區,6.2529,Taichung,29,207,1.1999999999999993,-0.17799999999999994
202110,西屯區,6.2954,Taichung,26.7,198.3,-2.3000000000000007,0.04249999999999954
202111,西屯區,5.8965,Taichung,22.4,150.7,-4.300000000000001,-0.39890000000000025
202112,西屯區,5.9889,Taichung,18.8,199.9,-3.599999999999998,0.09240000000000048
202201,西屯區,5.9447,Taichung,17.9,164.4,-0.9000000000000021,-0.04420000000000002
202202,西屯區,5.3285,Taichung,16.8,129.6,-1.0999999999999979,-0.6162000000000001
202203,西屯區,6.114,Taichung,21.5,198.1,4.699999999999999,0.7854999999999999
202204,西屯區,5.9883,Taichung,23.5,185.2,2,-0.12570000000000014
202205,西屯區,6.1691,Taichung,24.6,95,1.1000000000000014,0.18080000000000052
202206,西屯區,6.0097,Taichung,28,143.8,3.3999999999999986,-0.15940000000000065
202207,西屯區,6.2911,Taichung,29.4,189,1.3999999999999986,0.28140000000000054
202208,西屯區,6.1438,Taichung,28.9,197.2,-0.5,-0.14730000000000043
202209,西屯區,5.6997,Taichung,27.9,210.2,-1,-0.4440999999999997
202210,西屯區,5.7839,Taichung,25.7,188.3,-2.1999999999999993,0.08420000000000005
202211,西屯區,5.5906,Taichung,24.6,184.9,-1.0999999999999979,-0.1932999999999998
202212,西屯區,5.4619,Taichung,17.8,208.5,-6.800000000000001,-0.12870000000000026
202301,西屯區,5.242,Taichung,17.5,186.5,-0.3000000000000007,-0.21989999999999998
202302,西屯區,4.8511,Taichung,18.3,174.3,0.8000000000000007,-0.39090000000000025
202303,西屯區,5.5055,Taichung,20.8,222.7,2.5,0.6543999999999999
202304,西屯區,5.521,Taichung,23.9,150.5,3.099999999999998,0.015500000000000291
202305,西屯區,5.9678,Taichung,26.4,145.4,2.5,0.44680000000000053
202306,西屯區,6.0057,Taichung,28.7,151.8,2.3000000000000007,0.0378999999999996
202307,西屯區,6.2611,Taichung,29.3,189.5,0.6000000000000014,0.25539999999999985
202308,西屯區,6.2585,Taichung,28.8,154.4,-0.5,-0.0026000000000001577
202309,西屯區,5.9934,Taichung,28.2,143,-0.6000000000000014,-0.26509999999999945
202310,西屯區,5.9572,Taichung,26.4,168.5,-1.8000000000000007,-0.03620000000000001
202311,西屯區,5.529,Taichung,23.1,232.9,-3.299999999999997,-0.42820000000000036
202312,西屯區,5.6082,Taichung,19.9,160.3,-3.200000000000003,0.07920000000000016
202401,西屯區,5.6031,Taichung,17.5,206.5,-2.3999999999999986,-0.00509999999999966
202402,西屯區,5.2069,Taichung,19.3,184.7,1.8000000000000007,-0.39620000000000033
202403,西屯區,5.7736,Taichung,21.1,162.3,1.8000000000000007,0.5667
202404,西屯區,5.7455,Taichung,26.1,139.2,5,-0.028100000000000236
202405,西屯區,6.0559,Taichung,26.5,125.4,0.3999999999999986,0.31040000000000045
202406,西屯區,6.0127,Taichung,28.8,140.3,2.3000000000000007,-0.04320000000000057
202407,西屯區,6.278,Taichung,29.7,205.1,0.8999999999999986,0.26529999999999987
202408,西屯區,6.1514,Taichung,29.1,186.6,-0.5999999999999979,-0.12659999999999982
202409,西屯區,6.0621,Taichung,28.4,165,-0.7000000000000028,-0.08929999999999971
202410,西屯區,6.0906,Taichung,27.1,176.6,-1.2999999999999972,0.028500000000000192
202411,西屯區,5.6889,Taichung,23.4,173.5,-3.700000000000003,-0.40169999999999995
202412,西屯區,5.6189,Taichung,18.3,180.8,-5.099999999999998,-0.07000000000000028
202501,西屯區,5.4945,Taichung,16.3,170.3,-2,-0.12439999999999962
202502,西屯區,4.9905,Taichung,17.1,142.1,0.8000000000000007,-0.5040000000000004
202503,西屯區,5.6866,Taichung,19.7,174.78,2.599999999999998,0.6961000000000004
202504,西屯區,5.6941,Taichung,23.8,137.1,4.100000000000001,0.007499999999999396
202505,西屯區,6.0373,Taichung,26.9,161.2,3.099999999999998,0.3432000000000004
202506,西屯區,6.009,Taichung,28.9,170.4,2,-0.02829999999999977
202507,西屯區,6.2232,Taichung,28.3,106.7,-0.5999999999999979,0.21419999999999995
202508,西屯區,6.2267,Taichung,28.7,188.4,0.3999999999999986,0.0034999999999998366
202509,西屯區,6.0818,Taichung,28.7,161.9,0,-0.1448999999999998
202510,西屯區,6.1885,Taichung,27.7,197.3,-1,0.10670000000000002
202511,西屯區,6.1874,Taichung,23.1,170.9,-4.599999999999998,-0.001100000000000101
202512,西屯區,5.7914,Taichung,19.9,205.4,-3.200000000000003,-0.3959999999999999
